ids,pvalue_less,pvalue_greater
38332,1.0,1.0
38333,1.0,1.0
38334,1.0,1.0
38335,1.0,1.0
38336,1.0,1.0
38337,1.0,1.0
38338,1.0,1.0
38339,1.0,1.0
38340,1.0,1.0
38341,1.0,1.0
38342,1.0,1.0
38344,1.0,1.0
38345,1.0,1.0
38346,1.0,1.0
38348,1.0,1.0
38349,1.0,1.0
38350,1.0,1.0
38351,1.0,1.0
38352,1.0,1.0
38353,1.0,1.0
38354,1.0,1.0
38355,1.0,1.0
38356,1.0,1.0
38357,1.0,1.0
38358,1.0,1.0
38359,1.0,1.0
38360,1.0,1.0
38361,1.0,1.0
38362,1.0,1.0
38363,1.0,1.0
38364,1.0,1.0
38365,1.0,1.0
38366,1.0,1.0
38367,1.0,1.0
38368,1.0,1.0
38369,1.0,1.0
38370,1.0,1.0
38371,1.0,1.0
38372,1.0,1.0
38373,1.0,1.0
38374,1.0,1.0
38375,1.0,1.0
38376,1.0,1.0
38377,1.0,1.0
38378,1.0,1.0
38379,1.0,1.0
38380,1.0,1.0
38381,1.0,1.0
38382,1.0,1.0
38383,1.0,1.0
38384,1.0,1.0
38385,1.0,1.0
38386,1.0,1.0
38387,1.0,1.0
38388,1.0,1.0
38389,1.0,1.0
38390,1.0,1.0
38391,1.0,1.0
38392,1.0,1.0
38393,1.0,1.0
38394,0.46253746253746253,1.0
38395,1.0,1.0
38396,1.0,1.0
38397,1.0,1.0
38398,1.0,1.0
38399,1.0,1.0
38400,1.0,1.0
38401,1.0,1.0
38402,1.0,1.0
38403,1.0,1.0
38404,1.0,1.0
38405,1.0,1.0
38406,1.0,1.0
38407,1.0,1.0
38408,1.0,1.0
38409,1.0,1.0
38410,1.0,1.0
38411,1.0,1.0
38412,1.0,1.0
38413,1.0,1.0
38414,1.0,1.0
38415,1.0,1.0
38416,1.0,1.0
38417,1.0,1.0
38418,1.0,1.0
38419,1.0,1.0
38420,1.0,1.0
38421,1.0,1.0
38422,1.0,1.0
38423,1.0,1.0
38424,1.0,1.0
38425,1.0,1.0
38426,1.0,1.0
38427,1.0,1.0
38428,1.0,1.0
38429,1.0,1.0
38430,1.0,1.0
38431,1.0,1.0
38432,1.0,1.0
38969,1.0,1.0
39000,1.0,1.0
39004,1.0,1.0
39020,1.0,1.0
39027,1.0,1.0
39031,1.0,1.0
39054,1.0,1.0
39081,0.5044955044955045,1.0
39111,1.0,1.0
39136,1.0,1.0
39137,1.0,1.0
39138,1.0,1.0
39139,1.0,1.0
39140,1.0,1.0
39141,1.0,1.0
39142,1.0,1.0
39143,1.0,1.0
39144,1.0,1.0
39145,1.0,1.0
39146,1.0,1.0
39147,1.0,1.0
39148,1.0,1.0
39149,1.0,1.0
39150,1.0,1.0
39151,1.0,1.0
39152,1.0,1.0
39153,1.0,1.0
39154,1.0,1.0
39155,1.0,1.0
39156,1.0,1.0
39157,1.0,1.0
39158,0.000999000999000999,1.0
39159,1.0,1.0
39160,1.0,1.0
39161,1.0,1.0
39163,1.0,1.0
39164,1.0,1.0
39165,1.0,1.0
39166,1.0,1.0
39168,1.0,1.0
39169,1.0,1.0
39170,1.0,1.0
39171,1.0,1.0
39172,1.0,1.0
39173,1.0,1.0
39174,1.0,1.0
39175,1.0,1.0
39176,1.0,1.0
39177,1.0,1.0
39178,1.0,1.0
39179,1.0,1.0
39180,1.0,1.0
39181,1.0,1.0
39182,1.0,1.0
39183,1.0,1.0
39184,1.0,1.0
39185,1.0,1.0
39186,1.0,1.0
39187,1.0,1.0
39188,1.0,1.0
39189,1.0,1.0
39190,1.0,1.0
39192,1.0,1.0
39193,1.0,1.0
39194,1.0,1.0
39195,1.0,1.0
39196,1.0,1.0
39197,1.0,1.0
39198,0.4825174825174825,1.0
39199,1.0,1.0
39200,1.0,1.0
39202,1.0,1.0
39203,1.0,1.0
39204,1.0,1.0
39205,1.0,1.0
39207,1.0,1.0
39208,1.0,1.0
39209,1.0,1.0
39210,1.0,1.0
39211,1.0,1.0
39212,1.0,1.0
39213,1.0,1.0
39214,1.0,1.0
39215,1.0,1.0
39216,1.0,1.0
39217,1.0,1.0
39218,1.0,1.0
39219,1.0,1.0
39220,1.0,1.0
39221,1.0,1.0
39222,1.0,1.0
39223,1.0,1.0
39224,1.0,1.0
39225,1.0,1.0
39226,1.0,1.0
39227,1.0,1.0
39228,1.0,1.0
39229,1.0,1.0
39230,1.0,1.0
39231,1.0,1.0
39233,1.0,1.0
39234,1.0,1.0
39235,1.0,1.0
39236,1.0,1.0
39238,1.0,1.0
39239,1.0,1.0
39240,1.0,1.0
39241,1.0,1.0
39242,1.0,1.0
39243,1.0,1.0
39244,1.0,1.0
39245,1.0,1.0
39246,1.0,1.0
39247,1.0,1.0
39248,1.0,1.0
39249,1.0,1.0
39250,1.0,1.0
39251,1.0,1.0
39252,1.0,1.0
39253,1.0,1.0
39254,1.0,1.0
39255,1.0,1.0
39256,1.0,1.0
39257,1.0,1.0
39258,1.0,1.0
39269,1.0,1.0
39284,1.0,1.0
39286,1.0,1.0
39294,1.0,1.0
39306,1.0,1.0
39310,1.0,1.0
39321,1.0,1.0
39325,1.0,1.0
39329,1.0,1.0
39335,1.0,1.0
39341,1.0,1.0
39342,1.0,1.0
39343,1.0,1.0
39344,1.0,1.0
39351,1.0,1.0
39364,1.0,1.0
39375,1.0,1.0
39376,1.0,1.0
39379,1.0,1.0
39380,1.0,1.0
39389,1.0,1.0
39397,1.0,1.0
39402,1.0,1.0
39441,1.0,1.0
39459,1.0,1.0
39478,1.0,1.0
39482,1.0,1.0
39505,1.0,1.0
39514,1.0,1.0
39545,1.0,1.0
39550,1.0,1.0
39558,1.0,1.0
39565,1.0,1.0
39568,1.0,1.0
39569,1.0,1.0
39570,1.0,1.0
39573,1.0,1.0
39574,1.0,1.0
39575,1.0,1.0
39577,1.0,1.0
39580,1.0,1.0
39581,1.0,1.0
39582,1.0,1.0
39583,1.0,1.0
39584,1.0,1.0
39585,1.0,1.0
39586,1.0,1.0
39587,1.0,1.0
39588,1.0,1.0
39589,1.0,1.0
39590,1.0,1.0
39591,1.0,1.0
39592,1.0,1.0
39593,1.0,1.0
39595,1.0,1.0
39596,1.0,1.0
39597,1.0,1.0
39598,1.0,1.0
39599,1.0,1.0
39600,1.0,1.0
39601,0.46553446553446554,1.0
39602,1.0,1.0
39603,1.0,1.0
39604,1.0,1.0
39605,1.0,1.0
39606,1.0,1.0
39607,1.0,1.0
39608,1.0,1.0
39609,1.0,1.0
39610,1.0,1.0
39611,1.0,1.0
39612,1.0,1.0
39613,1.0,1.0
39614,1.0,1.0
39615,1.0,1.0
39616,1.0,1.0
39617,1.0,1.0
39618,1.0,1.0
39619,1.0,1.0
39620,1.0,1.0
39621,1.0,1.0
39622,1.0,1.0
39623,1.0,1.0
39625,1.0,1.0
39626,1.0,1.0
39627,1.0,1.0
39628,1.0,1.0
39629,1.0,1.0
39630,1.0,1.0
39631,1.0,1.0
39632,1.0,1.0
39633,1.0,1.0
39634,1.0,1.0
39635,1.0,1.0
39636,1.0,1.0
39637,1.0,1.0
39638,1.0,1.0
39639,1.0,1.0
39640,1.0,1.0
39641,1.0,1.0
39642,1.0,1.0
39643,1.0,1.0
39644,1.0,1.0
39645,1.0,1.0
39646,1.0,1.0
39647,1.0,1.0
39648,1.0,1.0
39649,1.0,1.0
39650,1.0,1.0
39651,1.0,1.0
39652,1.0,1.0
39653,1.0,1.0
39654,1.0,1.0
39655,1.0,1.0
39656,1.0,1.0
39657,1.0,1.0
39658,1.0,1.0
39659,1.0,1.0
39660,1.0,1.0
39661,1.0,1.0
39662,1.0,1.0
39663,1.0,1.0
39664,1.0,1.0
39665,1.0,1.0
39666,1.0,1.0
39667,1.0,1.0
39668,1.0,1.0
39669,1.0,1.0
39670,1.0,1.0
39672,1.0,1.0
39673,1.0,1.0
39674,1.0,1.0
39675,1.0,1.0
39676,1.0,1.0
39677,1.0,1.0
39678,1.0,1.0
39679,1.0,1.0
39680,1.0,1.0
39681,1.0,1.0
39682,1.0,1.0
39683,1.0,1.0
39684,1.0,1.0
39685,1.0,1.0
39686,1.0,1.0
39687,1.0,1.0
39688,1.0,1.0
39689,1.0,1.0
39690,1.0,1.0
39691,1.0,1.0
39692,1.0,1.0
39693,1.0,1.0
39694,1.0,1.0
39695,1.0,1.0
39696,1.0,1.0
39697,1.0,1.0
39698,1.0,1.0
39699,1.0,1.0
39700,1.0,1.0
39701,1.0,1.0
39702,1.0,1.0
39703,1.0,1.0
39704,1.0,1.0
39705,1.0,1.0
39706,1.0,1.0
39707,1.0,1.0
39708,1.0,1.0
39709,1.0,1.0
39710,1.0,1.0
39711,1.0,1.0
39712,1.0,1.0
39713,1.0,1.0
39714,1.0,1.0
39715,1.0,1.0
39716,1.0,1.0
39717,1.0,1.0
39718,1.0,1.0
39719,1.0,1.0
39720,1.0,1.0
39721,1.0,1.0
39722,1.0,1.0
39723,1.0,1.0
39724,1.0,1.0
39725,1.0,1.0
39726,1.0,1.0
39727,1.0,1.0
39728,1.0,1.0
39729,1.0,1.0
39730,1.0,1.0
39731,1.0,1.0
39732,1.0,1.0
39733,1.0,1.0
39734,1.0,1.0
39735,1.0,1.0
39736,1.0,1.0
39737,1.0,1.0
39738,1.0,1.0
39739,1.0,1.0
39740,1.0,1.0
39742,1.0,1.0
39743,1.0,1.0
39744,1.0,1.0
39745,1.0,1.0
39746,1.0,1.0
39747,1.0,1.0
39748,1.0,1.0
39749,1.0,1.0
39750,1.0,1.0
39751,1.0,1.0
39752,1.0,1.0
39753,1.0,1.0
39754,1.0,1.0
39755,1.0,1.0
39756,1.0,1.0
39757,1.0,1.0
39758,1.0,1.0
39759,1.0,1.0
39760,1.0,1.0
39761,1.0,1.0
39762,1.0,1.0
39763,1.0,1.0
39764,1.0,1.0
39765,1.0,1.0
39766,1.0,1.0
39767,1.0,1.0
39768,1.0,1.0
39769,1.0,1.0
39770,1.0,1.0
39771,1.0,1.0
39772,1.0,1.0
39773,1.0,1.0
39774,1.0,1.0
39775,1.0,1.0
39776,1.0,1.0
39777,1.0,1.0
39778,1.0,1.0
39779,1.0,1.0
39780,1.0,1.0
39781,1.0,1.0
39782,1.0,1.0
39783,1.0,1.0
39784,1.0,1.0
39785,1.0,1.0
39786,1.0,1.0
39787,1.0,1.0
39788,1.0,1.0
39789,1.0,1.0
39790,1.0,1.0
39791,1.0,1.0
39792,1.0,1.0
39793,1.0,1.0
39794,1.0,1.0
39795,1.0,1.0
39796,1.0,1.0
39797,1.0,1.0
39798,1.0,1.0
39799,1.0,1.0
39800,1.0,1.0
39801,1.0,1.0
39802,1.0,1.0
39803,1.0,1.0
39804,1.0,1.0
39805,1.0,1.0
39806,1.0,1.0
39807,1.0,1.0
39808,1.0,1.0
40060,1.0,1.0
40320,1.0,1.0
40337,1.0,1.0
40338,1.0,1.0
40345,1.0,1.0
40373,1.0,1.0
40380,1.0,1.0
40402,0.5074925074925075,1.0
40406,1.0,1.0
40439,1.0,1.0
40441,1.0,1.0
40442,1.0,1.0
40443,1.0,1.0
40445,1.0,1.0
40446,1.0,1.0
40447,0.000999000999000999,1.0
40449,1.0,1.0
40450,1.0,1.0
40451,1.0,1.0
40452,1.0,1.0
40453,1.0,1.0
40454,1.0,1.0
40455,1.0,1.0
40456,1.0,1.0
40457,1.0,1.0
40458,1.0,1.0
40459,1.0,1.0
40460,1.0,1.0
40461,1.0,1.0
40463,1.0,1.0
40464,1.0,1.0
40465,1.0,1.0
40466,1.0,1.0
40467,1.0,1.0
40468,1.0,1.0
40469,1.0,1.0
40470,1.0,1.0
40471,1.0,1.0
40472,1.0,1.0
40473,1.0,1.0
40474,1.0,1.0
40475,1.0,1.0
40476,1.0,1.0
40477,1.0,1.0
40478,1.0,1.0
40479,1.0,1.0
40480,1.0,1.0
40481,1.0,1.0
40483,1.0,1.0
40484,1.0,1.0
40485,1.0,1.0
40486,1.0,1.0
40487,1.0,1.0
40488,1.0,1.0
40489,1.0,1.0
40490,1.0,1.0
40491,1.0,1.0
40492,1.0,1.0
40493,1.0,1.0
40495,1.0,1.0
40496,1.0,1.0
40497,1.0,1.0
40498,1.0,1.0
40499,1.0,1.0
40500,1.0,1.0
40501,1.0,1.0
40502,1.0,1.0
40503,1.0,1.0
40504,1.0,1.0
40505,1.0,1.0
40506,1.0,1.0
40507,1.0,1.0
40508,1.0,1.0
40509,1.0,1.0
40510,1.0,1.0
40511,1.0,1.0
40512,1.0,1.0
40513,1.0,1.0
40514,1.0,1.0
40515,1.0,1.0
40516,1.0,1.0
40517,1.0,1.0
40518,1.0,1.0
40519,1.0,1.0
40520,1.0,1.0
40521,1.0,1.0
40522,1.0,1.0
40523,1.0,1.0
40524,1.0,1.0
40525,1.0,1.0
40526,1.0,1.0
40527,1.0,1.0
40528,1.0,1.0
40529,1.0,1.0
40530,1.0,1.0
40531,1.0,1.0
40532,1.0,1.0
40533,1.0,1.0
40534,1.0,1.0
40535,1.0,1.0
40536,1.0,1.0
40537,1.0,1.0
40538,1.0,1.0
40539,1.0,1.0
40540,1.0,1.0
40541,1.0,1.0
40542,1.0,1.0
40543,1.0,1.0
40544,1.0,1.0
40545,1.0,1.0
40546,1.0,1.0
40547,1.0,1.0
40548,1.0,1.0
40549,1.0,1.0
40550,1.0,1.0
40551,1.0,1.0
40552,1.0,1.0
40553,1.0,1.0
40554,1.0,1.0
40555,1.0,1.0
40556,1.0,1.0
40557,1.0,1.0
40558,1.0,1.0
40559,1.0,1.0
40560,1.0,1.0
40588,1.0,1.0
40611,1.0,1.0
40616,1.0,1.0
40625,1.0,1.0
40630,1.0,1.0
40641,1.0,1.0
40646,1.0,1.0
40669,1.0,1.0
40678,1.0,1.0
40680,1.0,1.0
40684,1.0,1.0
40686,1.0,1.0
40689,1.0,1.0
40707,1.0,1.0
40722,1.0,1.0
40729,1.0,1.0
40737,1.0,1.0
40745,1.0,1.0
40757,1.0,1.0
40761,1.0,1.0
40765,0.5064935064935064,1.0
40785,1.0,1.0
40817,1.0,1.0
40849,1.0,1.0
40856,1.0,1.0
40868,1.0,1.0
40873,1.0,1.0
40880,1.0,1.0
40881,1.0,1.0
40882,1.0,1.0
40883,1.0,1.0
40884,1.0,1.0
40885,1.0,1.0
40886,1.0,1.0
40887,1.0,1.0
40888,1.0,1.0
40889,1.0,1.0
40890,1.0,1.0
40891,1.0,1.0
40892,1.0,1.0
40894,1.0,1.0
40895,1.0,1.0
40896,1.0,1.0
40897,1.0,1.0
40898,1.0,1.0
40899,1.0,1.0
40900,1.0,1.0
40901,1.0,1.0
40902,1.0,1.0
40903,1.0,1.0
40904,1.0,1.0
40905,1.0,1.0
40906,1.0,1.0
40908,1.0,1.0
40909,1.0,1.0
40910,1.0,1.0
40912,0.5174825174825175,1.0
40914,1.0,1.0
40915,1.0,1.0
40916,1.0,1.0
40917,1.0,1.0
40918,1.0,1.0
40919,1.0,1.0
40920,1.0,1.0
40921,1.0,1.0
40922,1.0,1.0
40923,1.0,1.0
40924,1.0,1.0
40925,1.0,1.0
40926,1.0,1.0
40927,0.4785214785214785,1.0
40928,1.0,1.0
40929,1.0,1.0
40930,1.0,1.0
40931,1.0,1.0
40932,1.0,1.0
40933,1.0,1.0
40934,1.0,1.0
40935,1.0,1.0
40936,1.0,1.0
40937,1.0,1.0
40938,1.0,1.0
40939,1.0,1.0
40940,1.0,1.0
40942,1.0,1.0
40943,1.0,1.0
40944,1.0,1.0
40945,1.0,1.0
40946,1.0,1.0
40947,1.0,1.0
40948,1.0,1.0
40949,1.0,1.0
40950,1.0,1.0
40951,1.0,1.0
40952,1.0,1.0
40953,1.0,1.0
40955,1.0,1.0
40956,1.0,1.0
40957,1.0,1.0
40958,1.0,1.0
40959,1.0,1.0
40960,1.0,1.0
40961,1.0,1.0
40962,1.0,1.0
40963,1.0,1.0
40964,1.0,1.0
40965,1.0,1.0
40966,1.0,1.0
40967,1.0,1.0
40968,1.0,1.0
40969,1.0,1.0
40970,1.0,1.0
40971,1.0,1.0
40972,1.0,1.0
40973,1.0,1.0
40974,1.0,1.0
40975,1.0,1.0
40976,1.0,1.0
40977,1.0,1.0
40978,1.0,1.0
40979,1.0,1.0
40980,1.0,1.0
40981,1.0,1.0
40982,1.0,1.0
40983,1.0,1.0
40984,1.0,1.0
40985,1.0,1.0
40986,1.0,1.0
40987,1.0,1.0
40988,1.0,1.0
40989,1.0,1.0
40990,1.0,1.0
40991,1.0,1.0
40992,1.0,1.0
40994,1.0,1.0
40995,1.0,1.0
40996,1.0,1.0
40997,1.0,1.0
40998,1.0,1.0
40999,1.0,1.0
41000,1.0,1.0
41001,1.0,1.0
41002,1.0,1.0
41003,1.0,1.0
41004,1.0,1.0
41005,1.0,1.0
41006,1.0,1.0
41007,1.0,1.0
41008,1.0,1.0
41010,1.0,1.0
41011,1.0,1.0
41012,1.0,1.0
41013,1.0,1.0
41014,1.0,1.0
41015,1.0,1.0
41016,1.0,1.0
41017,1.0,1.0
41018,1.0,1.0
41019,1.0,1.0
41020,1.0,1.0
41021,1.0,1.0
41022,1.0,1.0
41023,1.0,1.0
41024,1.0,1.0
41025,1.0,1.0
41026,1.0,1.0
41027,1.0,1.0
41028,1.0,1.0
41029,1.0,1.0
41030,1.0,1.0
41031,1.0,1.0
41032,1.0,1.0
41033,1.0,1.0
41035,1.0,1.0
41036,1.0,1.0
41037,1.0,1.0
41038,1.0,1.0
41039,1.0,1.0
41040,1.0,1.0
41041,1.0,1.0
41042,1.0,1.0
41044,1.0,1.0
41045,1.0,1.0
41046,1.0,1.0
41047,1.0,1.0
41048,1.0,1.0
41049,1.0,1.0
41050,1.0,1.0
41051,1.0,1.0
41052,1.0,1.0
41053,1.0,1.0
41054,1.0,1.0
41055,1.0,1.0
41056,1.0,1.0
41057,1.0,1.0
41058,1.0,1.0
41059,1.0,1.0
41060,1.0,1.0
41061,1.0,1.0
41062,1.0,1.0
41063,1.0,1.0
41064,1.0,1.0
41065,1.0,1.0
41066,1.0,1.0
41067,1.0,1.0
41069,1.0,1.0
41070,1.0,1.0
41071,1.0,1.0
41072,1.0,1.0
41073,1.0,1.0
41074,1.0,1.0
41075,1.0,1.0
41076,1.0,1.0
41077,1.0,1.0
41078,1.0,1.0
41079,1.0,1.0
41080,1.0,1.0
41081,1.0,1.0
41083,1.0,1.0
41084,1.0,1.0
41085,1.0,1.0
41086,1.0,1.0
41087,1.0,1.0
41088,1.0,1.0
41089,1.0,1.0
41090,1.0,1.0
41091,1.0,1.0
41092,1.0,1.0
41093,1.0,1.0
41094,1.0,1.0
41095,1.0,1.0
41096,1.0,1.0
41097,1.0,1.0
41098,1.0,1.0
41099,1.0,1.0
41100,1.0,1.0
41101,1.0,1.0
41102,1.0,1.0
41103,1.0,1.0
41104,1.0,1.0
41105,1.0,1.0
41106,1.0,1.0
41107,1.0,1.0
41108,1.0,1.0
41109,1.0,1.0
41110,1.0,1.0
41111,1.0,1.0
41112,1.0,1.0
41113,1.0,1.0
41114,1.0,1.0
41353,1.0,1.0
41546,1.0,1.0
41552,1.0,1.0
41597,1.0,1.0
41642,1.0,1.0
41652,1.0,1.0
41660,1.0,1.0
41691,1.0,1.0
41734,1.0,1.0
41740,1.0,1.0
41741,1.0,1.0
41747,1.0,1.0
41750,1.0,1.0
41751,1.0,1.0
41754,1.0,1.0
41755,1.0,1.0
41757,1.0,1.0
41760,1.0,1.0
41762,1.0,1.0
41763,1.0,1.0
41764,1.0,1.0
41765,1.0,1.0
41766,1.0,1.0
41767,1.0,1.0
41768,1.0,1.0
41769,1.0,1.0
41770,1.0,1.0
41771,1.0,1.0
41772,1.0,1.0
41773,1.0,1.0
41774,1.0,1.0
41776,1.0,1.0
41777,1.0,1.0
41778,1.0,1.0
41779,1.0,1.0
41780,1.0,1.0
41781,1.0,1.0
41782,1.0,1.0
41783,1.0,1.0
41784,1.0,1.0
41786,1.0,1.0
41787,1.0,1.0
41788,1.0,1.0
41789,1.0,1.0
41790,1.0,1.0
41791,1.0,1.0
41792,1.0,1.0
41793,1.0,1.0
41794,1.0,1.0
41795,1.0,1.0
41797,1.0,1.0
41798,1.0,1.0
41799,1.0,1.0
41800,1.0,1.0
41801,1.0,1.0
41802,1.0,1.0
41803,1.0,1.0
41804,1.0,1.0
41805,1.0,1.0
41806,1.0,1.0
41807,1.0,1.0
41808,1.0,1.0
41809,1.0,1.0
41810,1.0,1.0
41811,1.0,1.0
41812,1.0,1.0
41813,1.0,1.0
41814,1.0,1.0
41816,1.0,1.0
41817,1.0,1.0
41818,1.0,1.0
41819,1.0,1.0
41820,1.0,1.0
41821,1.0,1.0
41822,1.0,1.0
41823,1.0,1.0
41824,1.0,1.0
41825,1.0,1.0
41826,1.0,1.0
41827,1.0,1.0
41828,1.0,1.0
41829,1.0,1.0
41830,1.0,1.0
41831,1.0,1.0
41832,1.0,1.0
41833,1.0,1.0
41834,1.0,1.0
41835,1.0,1.0
41836,1.0,1.0
41837,1.0,1.0
41838,1.0,1.0
41839,1.0,1.0
41840,1.0,1.0
41841,1.0,1.0
41842,1.0,1.0
41843,1.0,1.0
41844,1.0,1.0
41845,1.0,1.0
41846,1.0,1.0
41847,1.0,1.0
41848,1.0,1.0
41849,1.0,1.0
41850,1.0,1.0
41851,1.0,1.0
41852,1.0,1.0
41853,1.0,1.0
41854,1.0,1.0
41855,1.0,1.0
41856,1.0,1.0
41857,1.0,1.0
41858,1.0,1.0
41859,1.0,1.0
41860,0.5094905094905094,1.0
41861,1.0,1.0
41862,1.0,1.0
41863,1.0,1.0
41864,1.0,1.0
41865,1.0,1.0
41866,1.0,1.0
41867,1.0,1.0
41868,1.0,1.0
41869,1.0,1.0
41898,1.0,1.0
41904,1.0,1.0
41926,1.0,1.0
41928,1.0,1.0
41944,1.0,1.0
41954,1.0,1.0
41960,1.0,1.0
41963,1.0,1.0
41964,1.0,1.0
41976,1.0,1.0
41980,1.0,1.0
41994,1.0,1.0
42024,1.0,1.0
42035,1.0,1.0
42063,1.0,1.0
42081,1.0,1.0
42082,1.0,1.0
42086,1.0,1.0
42093,1.0,1.0
42109,1.0,1.0
42111,1.0,1.0
42126,1.0,1.0
42151,1.0,1.0
42156,1.0,1.0
42161,1.0,1.0
42169,1.0,1.0
42170,1.0,1.0
42182,1.0,1.0
42197,1.0,1.0
42203,1.0,1.0
42204,1.0,1.0
42205,1.0,1.0
42206,1.0,1.0
42207,1.0,1.0
42208,1.0,1.0
42209,1.0,1.0
42210,1.0,1.0
42211,1.0,1.0
42213,1.0,1.0
42214,1.0,1.0
42215,1.0,1.0
42216,1.0,1.0
42217,1.0,1.0
42218,1.0,1.0
42219,1.0,1.0
42220,1.0,1.0
42221,1.0,1.0
42222,1.0,1.0
42223,1.0,1.0
42225,1.0,1.0
42226,1.0,1.0
42229,1.0,1.0
42230,1.0,1.0
42231,1.0,1.0
42232,1.0,1.0
42233,1.0,1.0
42234,1.0,1.0
42235,1.0,1.0
42236,1.0,1.0
42237,1.0,1.0
42238,1.0,1.0
42239,1.0,1.0
42240,1.0,1.0
42241,1.0,1.0
42242,1.0,1.0
42243,1.0,1.0
42244,1.0,1.0
42245,1.0,1.0
42246,1.0,1.0
42247,1.0,1.0
42248,1.0,1.0
42249,1.0,1.0
42250,1.0,1.0
42251,1.0,1.0
42252,1.0,1.0
42253,1.0,1.0
42254,1.0,1.0
42255,1.0,1.0
42256,1.0,1.0
42258,1.0,1.0
42259,1.0,1.0
42260,1.0,1.0
42261,1.0,1.0
42262,1.0,1.0
42263,1.0,1.0
42264,1.0,1.0
42265,1.0,1.0
42266,1.0,1.0
42267,1.0,1.0
42268,1.0,1.0
42269,1.0,1.0
42270,1.0,1.0
42271,1.0,1.0
42272,1.0,1.0
42273,1.0,1.0
42274,1.0,1.0
42275,1.0,1.0
42276,1.0,1.0
42277,1.0,1.0
42278,1.0,1.0
42279,1.0,1.0
42280,1.0,1.0
42281,1.0,1.0
42282,1.0,1.0
42284,1.0,1.0
42285,1.0,1.0
42286,1.0,1.0
42287,1.0,1.0
42288,1.0,1.0
42289,1.0,1.0
42290,1.0,1.0
42291,1.0,1.0
42292,0.4875124875124875,1.0
42293,1.0,1.0
42294,1.0,1.0
42295,1.0,1.0
42296,1.0,1.0
42297,1.0,1.0
42298,1.0,1.0
42300,1.0,1.0
42301,1.0,1.0
42302,1.0,1.0
42303,1.0,1.0
42304,1.0,1.0
42305,1.0,1.0
42306,1.0,1.0
42307,1.0,1.0
42308,1.0,1.0
42309,1.0,1.0
42310,1.0,1.0
42311,1.0,1.0
42312,1.0,1.0
42313,1.0,1.0
42314,1.0,1.0
42315,1.0,1.0
42316,0.46353646353646355,1.0
42317,1.0,1.0
42318,1.0,1.0
42319,1.0,1.0
42320,1.0,1.0
42321,1.0,1.0
42322,1.0,1.0
42323,1.0,1.0
42324,1.0,1.0
42325,1.0,1.0
42326,1.0,1.0
42327,1.0,1.0
42328,1.0,1.0
42329,1.0,1.0
42330,1.0,1.0
42331,1.0,1.0
42332,1.0,1.0
42333,1.0,1.0
42334,1.0,1.0
42335,1.0,1.0
42336,1.0,1.0
42337,1.0,1.0
42338,1.0,1.0
42339,1.0,1.0
42340,1.0,1.0
42341,1.0,1.0
42342,1.0,1.0
42343,1.0,1.0
42344,1.0,1.0
42345,1.0,1.0
42346,1.0,1.0
42347,1.0,1.0
42349,1.0,1.0
42350,1.0,1.0
42351,1.0,1.0
42352,1.0,1.0
42353,1.0,1.0
42354,1.0,1.0
42355,1.0,1.0
42356,1.0,1.0
42357,1.0,1.0
42358,1.0,1.0
42359,1.0,1.0
42360,1.0,1.0
42361,1.0,1.0
42362,1.0,1.0
42363,1.0,1.0
42364,1.0,1.0
42365,1.0,1.0
42366,1.0,1.0
42368,1.0,1.0
42369,1.0,1.0
42370,1.0,1.0
42371,1.0,1.0
42372,1.0,1.0
42373,1.0,1.0
42374,1.0,1.0
42375,1.0,1.0
42376,1.0,1.0
42377,1.0,1.0
42378,1.0,1.0
42379,1.0,1.0
42380,1.0,1.0
42381,1.0,1.0
42382,1.0,1.0
42383,1.0,1.0
42384,1.0,1.0
42385,1.0,1.0
42386,1.0,1.0
42387,1.0,1.0
42388,1.0,1.0
42389,1.0,1.0
42390,1.0,1.0
42391,1.0,1.0
42392,1.0,1.0
42393,1.0,1.0
42394,1.0,1.0
42395,1.0,1.0
42396,1.0,1.0
42397,1.0,1.0
42398,1.0,1.0
42399,1.0,1.0
42400,1.0,1.0
42401,1.0,1.0
42402,1.0,1.0
42403,0.4725274725274725,1.0
42404,1.0,1.0
42405,1.0,1.0
42406,1.0,1.0
42407,1.0,1.0
42408,1.0,1.0
42409,1.0,1.0
42410,1.0,1.0
42411,1.0,1.0
42412,1.0,1.0
42413,1.0,1.0
42414,1.0,1.0
42415,1.0,1.0
42416,1.0,1.0
42417,1.0,1.0
42418,1.0,1.0
42419,1.0,1.0
42420,1.0,1.0
42421,1.0,1.0
42422,1.0,1.0
42423,1.0,1.0
42424,1.0,1.0
42425,1.0,1.0
42426,1.0,1.0
42427,1.0,1.0
42428,1.0,1.0
42429,1.0,1.0
42430,1.0,1.0
42431,1.0,1.0
42432,1.0,1.0
42433,1.0,1.0
42434,1.0,1.0
42435,1.0,1.0
42808,1.0,1.0
42813,1.0,1.0
42833,1.0,1.0
42958,0.000999000999000999,1.0
42976,1.0,1.0
43058,1.0,1.0
43073,1.0,1.0
43078,1.0,1.0
43106,1.0,1.0
43110,1.0,1.0
43135,1.0,1.0
43141,1.0,1.0
43142,1.0,1.0
43144,1.0,1.0
43146,1.0,1.0
43147,1.0,1.0
43148,1.0,1.0
43149,1.0,1.0
43150,1.0,1.0
43151,1.0,1.0
43152,1.0,1.0
43153,1.0,1.0
43154,1.0,1.0
43155,1.0,1.0
43156,1.0,1.0
